"","Scenario","Location","Vegetation","Year","Decade","Avg"
"7167","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2091,2090,4246
"7168","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2092,2090,4198
"7169","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2093,2090,4153
"7170","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2094,2090,4090
"7171","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2095,2090,4067
"7172","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2096,2090,4028
"7173","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2097,2090,3977
"7174","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2098,2090,3976
"7175","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2099,2090,3912
"7176","SRES A2","Northwest Interior Forest North","Graminoid Tundra",2100,2100,3899
"7177","SRES A2","Northwest Interior Forest North","Shrub Tundra",2009,2000,15188
"7178","SRES A2","Northwest Interior Forest North","Shrub Tundra",2010,2010,15089
"7179","SRES A2","Northwest Interior Forest North","Shrub Tundra",2011,2010,14943
"7180","SRES A2","Northwest Interior Forest North","Shrub Tundra",2012,2010,14831
"7181","SRES A2","Northwest Interior Forest North","Shrub Tundra",2013,2010,14814
"7182","SRES A2","Northwest Interior Forest North","Shrub Tundra",2014,2010,14683
"7183","SRES A2","Northwest Interior Forest North","Shrub Tundra",2015,2010,14603
"7184","SRES A2","Northwest Interior Forest North","Shrub Tundra",2016,2010,14669
"7185","SRES A2","Northwest Interior Forest North","Shrub Tundra",2017,2010,14703
"7186","SRES A2","Northwest Interior Forest North","Shrub Tundra",2018,2010,14677
"7187","SRES A2","Northwest Interior Forest North","Shrub Tundra",2019,2010,14652
"7188","SRES A2","Northwest Interior Forest North","Shrub Tundra",2020,2020,14560
"7189","SRES A2","Northwest Interior Forest North","Shrub Tundra",2021,2020,14542
"7190","SRES A2","Northwest Interior Forest North","Shrub Tundra",2022,2020,14542
"7191","SRES A2","Northwest Interior Forest North","Shrub Tundra",2023,2020,14660
"7192","SRES A2","Northwest Interior Forest North","Shrub Tundra",2024,2020,14715
"7193","SRES A2","Northwest Interior Forest North","Shrub Tundra",2025,2020,14709
"7194","SRES A2","Northwest Interior Forest North","Shrub Tundra",2026,2020,14634
"7195","SRES A2","Northwest Interior Forest North","Shrub Tundra",2027,2020,14591
"7196","SRES A2","Northwest Interior Forest North","Shrub Tundra",2028,2020,14522
"7197","SRES A2","Northwest Interior Forest North","Shrub Tundra",2029,2020,14454
"7198","SRES A2","Northwest Interior Forest North","Shrub Tundra",2030,2030,14557
"7199","SRES A2","Northwest Interior Forest North","Shrub Tundra",2031,2030,14655
"7200","SRES A2","Northwest Interior Forest North","Shrub Tundra",2032,2030,14595
"7201","SRES A2","Northwest Interior Forest North","Shrub Tundra",2033,2030,14527
"7202","SRES A2","Northwest Interior Forest North","Shrub Tundra",2034,2030,14570
"7203","SRES A2","Northwest Interior Forest North","Shrub Tundra",2035,2030,14588
"7204","SRES A2","Northwest Interior Forest North","Shrub Tundra",2036,2030,14531
"7205","SRES A2","Northwest Interior Forest North","Shrub Tundra",2037,2030,14539
"7206","SRES A2","Northwest Interior Forest North","Shrub Tundra",2038,2030,14483
"7207","SRES A2","Northwest Interior Forest North","Shrub Tundra",2039,2030,14417
"7208","SRES A2","Northwest Interior Forest North","Shrub Tundra",2040,2040,14400
"7209","SRES A2","Northwest Interior Forest North","Shrub Tundra",2041,2040,14369
"7210","SRES A2","Northwest Interior Forest North","Shrub Tundra",2042,2040,14353
"7211","SRES A2","Northwest Interior Forest North","Shrub Tundra",2043,2040,14331
"7212","SRES A2","Northwest Interior Forest North","Shrub Tundra",2044,2040,14324
"7213","SRES A2","Northwest Interior Forest North","Shrub Tundra",2045,2040,14323
"7214","SRES A2","Northwest Interior Forest North","Shrub Tundra",2046,2040,14264
"7215","SRES A2","Northwest Interior Forest North","Shrub Tundra",2047,2040,14172
"7216","SRES A2","Northwest Interior Forest North","Shrub Tundra",2048,2040,14106
"7217","SRES A2","Northwest Interior Forest North","Shrub Tundra",2049,2040,14046
"7218","SRES A2","Northwest Interior Forest North","Shrub Tundra",2050,2050,14029
"7219","SRES A2","Northwest Interior Forest North","Shrub Tundra",2051,2050,13908
"7220","SRES A2","Northwest Interior Forest North","Shrub Tundra",2052,2050,13820
"7221","SRES A2","Northwest Interior Forest North","Shrub Tundra",2053,2050,13752
"7222","SRES A2","Northwest Interior Forest North","Shrub Tundra",2054,2050,13732
"7223","SRES A2","Northwest Interior Forest North","Shrub Tundra",2055,2050,13640
"7224","SRES A2","Northwest Interior Forest North","Shrub Tundra",2056,2050,13657
"7225","SRES A2","Northwest Interior Forest North","Shrub Tundra",2057,2050,13635
"7226","SRES A2","Northwest Interior Forest North","Shrub Tundra",2058,2050,13707
"7227","SRES A2","Northwest Interior Forest North","Shrub Tundra",2059,2050,13714
"7228","SRES A2","Northwest Interior Forest North","Shrub Tundra",2060,2060,13710
"7229","SRES A2","Northwest Interior Forest North","Shrub Tundra",2061,2060,13615
"7230","SRES A2","Northwest Interior Forest North","Shrub Tundra",2062,2060,13550
"7231","SRES A2","Northwest Interior Forest North","Shrub Tundra",2063,2060,13552
"7232","SRES A2","Northwest Interior Forest North","Shrub Tundra",2064,2060,13519
"7233","SRES A2","Northwest Interior Forest North","Shrub Tundra",2065,2060,13529
"7234","SRES A2","Northwest Interior Forest North","Shrub Tundra",2066,2060,13496
"7235","SRES A2","Northwest Interior Forest North","Shrub Tundra",2067,2060,13433
"7236","SRES A2","Northwest Interior Forest North","Shrub Tundra",2068,2060,13421
"7237","SRES A2","Northwest Interior Forest North","Shrub Tundra",2069,2060,13373
"7238","SRES A2","Northwest Interior Forest North","Shrub Tundra",2070,2070,13333
"7239","SRES A2","Northwest Interior Forest North","Shrub Tundra",2071,2070,13263
"7240","SRES A2","Northwest Interior Forest North","Shrub Tundra",2072,2070,13202
"7241","SRES A2","Northwest Interior Forest North","Shrub Tundra",2073,2070,13256
"7242","SRES A2","Northwest Interior Forest North","Shrub Tundra",2074,2070,13266
"7243","SRES A2","Northwest Interior Forest North","Shrub Tundra",2075,2070,13213
"7244","SRES A2","Northwest Interior Forest North","Shrub Tundra",2076,2070,13165
"7245","SRES A2","Northwest Interior Forest North","Shrub Tundra",2077,2070,13141
"7246","SRES A2","Northwest Interior Forest North","Shrub Tundra",2078,2070,13169
"7247","SRES A2","Northwest Interior Forest North","Shrub Tundra",2079,2070,13129
"7248","SRES A2","Northwest Interior Forest North","Shrub Tundra",2080,2080,13134
"7249","SRES A2","Northwest Interior Forest North","Shrub Tundra",2081,2080,13136
"7250","SRES A2","Northwest Interior Forest North","Shrub Tundra",2082,2080,13199
"7251","SRES A2","Northwest Interior Forest North","Shrub Tundra",2083,2080,13198
"7252","SRES A2","Northwest Interior Forest North","Shrub Tundra",2084,2080,13098
"7253","SRES A2","Northwest Interior Forest North","Shrub Tundra",2085,2080,13142
"7254","SRES A2","Northwest Interior Forest North","Shrub Tundra",2086,2080,13111
"7255","SRES A2","Northwest Interior Forest North","Shrub Tundra",2087,2080,13089
"7256","SRES A2","Northwest Interior Forest North","Shrub Tundra",2088,2080,13134
"7257","SRES A2","Northwest Interior Forest North","Shrub Tundra",2089,2080,13140
"7258","SRES A2","Northwest Interior Forest North","Shrub Tundra",2090,2090,13148
"7259","SRES A2","Northwest Interior Forest North","Shrub Tundra",2091,2090,13173
"7260","SRES A2","Northwest Interior Forest North","Shrub Tundra",2092,2090,13166
"7261","SRES A2","Northwest Interior Forest North","Shrub Tundra",2093,2090,13209
"7262","SRES A2","Northwest Interior Forest North","Shrub Tundra",2094,2090,13216
"7263","SRES A2","Northwest Interior Forest North","Shrub Tundra",2095,2090,13238
"7264","SRES A2","Northwest Interior Forest North","Shrub Tundra",2096,2090,13290
"7265","SRES A2","Northwest Interior Forest North","Shrub Tundra",2097,2090,13313
"7266","SRES A2","Northwest Interior Forest North","Shrub Tundra",2098,2090,13267
"7267","SRES A2","Northwest Interior Forest North","Shrub Tundra",2099,2090,13273
"7268","SRES A2","Northwest Interior Forest North","Shrub Tundra",2100,2100,13187
"7269","SRES A2","Northwest Interior Forest North","White Spruce",2009,2000,95984
"7270","SRES A2","Northwest Interior Forest North","White Spruce",2010,2010,96860
"7271","SRES A2","Northwest Interior Forest North","White Spruce",2011,2010,97543
"7272","SRES A2","Northwest Interior Forest North","White Spruce",2012,2010,98434
"7273","SRES A2","Northwest Interior Forest North","White Spruce",2013,2010,98883
"7274","SRES A2","Northwest Interior Forest North","White Spruce",2014,2010,99502
"7275","SRES A2","Northwest Interior Forest North","White Spruce",2015,2010,100527
"7276","SRES A2","Northwest Interior Forest North","White Spruce",2016,2010,100268
"7277","SRES A2","Northwest Interior Forest North","White Spruce",2017,2010,100667
"7278","SRES A2","Northwest Interior Forest North","White Spruce",2018,2010,101465
"7279","SRES A2","Northwest Interior Forest North","White Spruce",2019,2010,102309
"7280","SRES A2","Northwest Interior Forest North","White Spruce",2020,2020,103215
"7281","SRES A2","Northwest Interior Forest North","White Spruce",2021,2020,102564
"7282","SRES A2","Northwest Interior Forest North","White Spruce",2022,2020,102990
"7283","SRES A2","Northwest Interior Forest North","White Spruce",2023,2020,103760
"7284","SRES A2","Northwest Interior Forest North","White Spruce",2024,2020,104491
"7285","SRES A2","Northwest Interior Forest North","White Spruce",2025,2020,105093
"7286","SRES A2","Northwest Interior Forest North","White Spruce",2026,2020,104968
"7287","SRES A2","Northwest Interior Forest North","White Spruce",2027,2020,105975
"7288","SRES A2","Northwest Interior Forest North","White Spruce",2028,2020,106093
"7289","SRES A2","Northwest Interior Forest North","White Spruce",2029,2020,106661
"7290","SRES A2","Northwest Interior Forest North","White Spruce",2030,2030,106476
"7291","SRES A2","Northwest Interior Forest North","White Spruce",2031,2030,105921
"7292","SRES A2","Northwest Interior Forest North","White Spruce",2032,2030,100580
"7293","SRES A2","Northwest Interior Forest North","White Spruce",2033,2030,100863
"7294","SRES A2","Northwest Interior Forest North","White Spruce",2034,2030,101569
"7295","SRES A2","Northwest Interior Forest North","White Spruce",2035,2030,102147
"7296","SRES A2","Northwest Interior Forest North","White Spruce",2036,2030,102862
"7297","SRES A2","Northwest Interior Forest North","White Spruce",2037,2030,103600
"7298","SRES A2","Northwest Interior Forest North","White Spruce",2038,2030,102965
"7299","SRES A2","Northwest Interior Forest North","White Spruce",2039,2030,103573
"7300","SRES A2","Northwest Interior Forest North","White Spruce",2040,2040,104297
"7301","SRES A2","Northwest Interior Forest North","White Spruce",2041,2040,104975
"7302","SRES A2","Northwest Interior Forest North","White Spruce",2042,2040,104357
"7303","SRES A2","Northwest Interior Forest North","White Spruce",2043,2040,103799
"7304","SRES A2","Northwest Interior Forest North","White Spruce",2044,2040,104524
"7305","SRES A2","Northwest Interior Forest North","White Spruce",2045,2040,104676
"7306","SRES A2","Northwest Interior Forest North","White Spruce",2046,2040,105511
"7307","SRES A2","Northwest Interior Forest North","White Spruce",2047,2040,103593
"7308","SRES A2","Northwest Interior Forest North","White Spruce",2048,2040,104187
"7309","SRES A2","Northwest Interior Forest North","White Spruce",2049,2040,104815
"7310","SRES A2","Northwest Interior Forest North","White Spruce",2050,2050,105346
"7311","SRES A2","Northwest Interior Forest North","White Spruce",2051,2050,104057
"7312","SRES A2","Northwest Interior Forest North","White Spruce",2052,2050,104483
"7313","SRES A2","Northwest Interior Forest North","White Spruce",2053,2050,104551
"7314","SRES A2","Northwest Interior Forest North","White Spruce",2054,2050,105013
"7315","SRES A2","Northwest Interior Forest North","White Spruce",2055,2050,105869
"7316","SRES A2","Northwest Interior Forest North","White Spruce",2056,2050,105639
"7317","SRES A2","Northwest Interior Forest North","White Spruce",2057,2050,104347
"7318","SRES A2","Northwest Interior Forest North","White Spruce",2058,2050,104805
"7319","SRES A2","Northwest Interior Forest North","White Spruce",2059,2050,104755
"7320","SRES A2","Northwest Interior Forest North","White Spruce",2060,2060,104476
"7321","SRES A2","Northwest Interior Forest North","White Spruce",2061,2060,104331
"7322","SRES A2","Northwest Interior Forest North","White Spruce",2062,2060,105277
"7323","SRES A2","Northwest Interior Forest North","White Spruce",2063,2060,104266
"7324","SRES A2","Northwest Interior Forest North","White Spruce",2064,2060,101146
"7325","SRES A2","Northwest Interior Forest North","White Spruce",2065,2060,100993
"7326","SRES A2","Northwest Interior Forest North","White Spruce",2066,2060,101606
"7327","SRES A2","Northwest Interior Forest North","White Spruce",2067,2060,102223
"7328","SRES A2","Northwest Interior Forest North","White Spruce",2068,2060,100863
"7329","SRES A2","Northwest Interior Forest North","White Spruce",2069,2060,101010
"7330","SRES A2","Northwest Interior Forest North","White Spruce",2070,2070,101382
"7331","SRES A2","Northwest Interior Forest North","White Spruce",2071,2070,101976
"7332","SRES A2","Northwest Interior Forest North","White Spruce",2072,2070,102442
"7333","SRES A2","Northwest Interior Forest North","White Spruce",2073,2070,102996
"7334","SRES A2","Northwest Interior Forest North","White Spruce",2074,2070,103089
"7335","SRES A2","Northwest Interior Forest North","White Spruce",2075,2070,102074
"7336","SRES A2","Northwest Interior Forest North","White Spruce",2076,2070,102637
"7337","SRES A2","Northwest Interior Forest North","White Spruce",2077,2070,102802
"7338","SRES A2","Northwest Interior Forest North","White Spruce",2078,2070,102589
"7339","SRES A2","Northwest Interior Forest North","White Spruce",2079,2070,101591
"7340","SRES A2","Northwest Interior Forest North","White Spruce",2080,2080,102160
"7341","SRES A2","Northwest Interior Forest North","White Spruce",2081,2080,102574
"7342","SRES A2","Northwest Interior Forest North","White Spruce",2082,2080,102919
"7343","SRES A2","Northwest Interior Forest North","White Spruce",2083,2080,101136
"7344","SRES A2","Northwest Interior Forest North","White Spruce",2084,2080,96623
"7345","SRES A2","Northwest Interior Forest North","White Spruce",2085,2080,96760
"7346","SRES A2","Northwest Interior Forest North","White Spruce",2086,2080,94405
"7347","SRES A2","Northwest Interior Forest North","White Spruce",2087,2080,94363
"7348","SRES A2","Northwest Interior Forest North","White Spruce",2088,2080,94340
"7349","SRES A2","Northwest Interior Forest North","White Spruce",2089,2080,92860
"7350","SRES A2","Northwest Interior Forest North","White Spruce",2090,2090,93312
"7351","SRES A2","Northwest Interior Forest North","White Spruce",2091,2090,94042
"7352","SRES A2","Northwest Interior Forest North","White Spruce",2092,2090,92469
"7353","SRES A2","Northwest Interior Forest North","White Spruce",2093,2090,92837
"7354","SRES A2","Northwest Interior Forest North","White Spruce",2094,2090,93429
"7355","SRES A2","Northwest Interior Forest North","White Spruce",2095,2090,92286
"7356","SRES A2","Northwest Interior Forest North","White Spruce",2096,2090,91894
"7357","SRES A2","Northwest Interior Forest North","White Spruce",2097,2090,92041
